id,type,inScheme,member,prefLabel,notation,topConceptOf,theme,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/306,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Schuifweerstandskarakteristieken Consolidated Drained,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/307,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Schuifweerstandskarakteristieken Consolidated Undrained,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/308,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Schuifweerstandskarakteristieken Unconsolidated Undrained,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/309,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Specificatie van antropogeen materiaal,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/31,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Troebelheid,Turb.,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,Turbiditeit,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/310,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Standaard proctorproef,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/311,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Stenen,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/312,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Techniek van de boring,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/313,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Temperatuur correctie,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/314,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Type van de boring,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/315,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Vegetatie,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/316,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Versterkte proctorproef,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/317,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Vinproef,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/318,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Vochtgehalte gradatie,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/319,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Watertafel aanwezig binnen profielput of boring,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/32,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Turbiditeit, postsedimentair",Turb. ps,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/320,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Wetland,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/321,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Zwelproef,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Elektrische geleidbaarheid,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/104|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/105|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/10|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/112|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/57|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/9,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/104|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/105|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/10|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/112|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/57|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/9,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/104|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/105|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/10|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/112|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/57|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/9,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/324,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Secchi-diepte,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/325,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Waterdiepte van secchi-bepaling,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/326,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Zwevende stoffen (105°C),null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/327,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Zwevende stoffen (550°C),null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/328,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Waterdampgehalte,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/329,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Druk,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/33,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Vlampunt,VP,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geologische aard,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/222|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/223|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/224|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/225|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/226|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/227|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/228|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/229|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/230|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/231|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/232|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/233|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/234|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/235|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/236|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/237|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/238|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/239|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/240|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/241|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/242|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/243|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/244|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/245|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/246|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/247,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/222|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/223|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/224|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/225|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/226|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/227|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/228|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/229|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/230|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/231|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/232|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/233|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/234|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/235|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/236|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/237|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/238|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/239|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/240|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/241|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/242|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/243|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/244|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/245|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/246|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/247,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/222|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/223|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/224|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/225|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/226|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/227|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/228|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/229|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/230|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/231|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/232|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/233|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/234|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/235|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/236|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/237|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/238|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/239|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/240|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/241|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/242|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/243|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/244|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/245|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/246|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/247,null,null,null
